    0.37049E+01    0.24471E+01
    0.37798E+01    0.23262E+01
    0.38561E+01    0.22112E+01
    0.39340E+01    0.21018E+01
    0.40135E+01    0.19977E+01
    0.40946E+01    0.18987E+01
    0.41773E+01    0.18045E+01
    0.42617E+01    0.17149E+01
    0.43478E+01    0.16297E+01
    0.44356E+01    0.15487E+01
    0.45252E+01    0.14716E+01
    0.46166E+01    0.13983E+01
    0.47099E+01    0.13286E+01
    0.48050E+01    0.12623E+01
    0.49021E+01    0.11993E+01
    0.50011E+01    0.11393E+01
    0.51021E+01    0.10823E+01
    0.52052E+01    0.10282E+01
    0.53104E+01    0.97667E+00
    0.54176E+01    0.92771E+00
    0.55271E+01    0.88117E+00
    0.56387E+01    0.83694E+00
    0.57526E+01    0.79489E+00
    0.58689E+01    0.75492E+00
    0.59874E+01    0.71694E+00
    0.61084E+01    0.68084E+00
    0.62318E+01    0.64653E+00
    0.63577E+01    0.61393E+00
    0.64861E+01    0.58295E+00
    0.66171E+01    0.55351E+00
    0.67508E+01    0.52555E+00
    0.68872E+01    0.49897E+00
    0.70263E+01    0.47372E+00
    0.71682E+01    0.44973E+00
    0.73130E+01    0.42695E+00
    0.74608E+01    0.40530E+00
    0.76115E+01    0.38473E+00
    0.77653E+01    0.36520E+00
    0.79221E+01    0.34665E+00
    0.80822E+01    0.32902E+00
    0.82454E+01    0.31229E+00
    0.84120E+01    0.29639E+00
    0.85819E+01    0.28129E+00
    0.87553E+01    0.26695E+00
    0.89322E+01    0.25334E+00
    0.91126E+01    0.24041E+00
    0.92967E+01    0.22813E+00
    0.94845E+01    0.21648E+00
    0.96761E+01    0.20541E+00
    0.98716E+01    0.19490E+00
